,country,isonum,isocode,year,rank_safe,safe,shelter,shelter_year,food,food_year,walking,walking_year,stolen,stolen_year,warcasual,warcasual_year,pts,pts_year,tdeathslnl5,tdeathslnl5_year,refugee_oriln,refugee_oriln_year,bdeathslnl,bdeathslnl_year,rdeathslnl,rdeathslnl_year,homilnl,homilnl_year
437,Uganda,800,UGA,2009,129,55.85744857788086,***,2009,***,2009,***,2009,***,2009,0.0,2009,3.5,2009,2.055285930633545,2009,5.462001323699951,2009,-4.2985358238220215,2009,2.931948184967041,--,2.2861928939819336,2009
438,Ukraine,804,UKR,2009,83,65.12557983398438,***,2009,***,2009,***,2009,***,2009,0.0,2009,3.0,2009,-0.6931471824645996,2009,6.277526378631592,2009,-4.2985358238220215,2009,2.5649492740631104,2009,1.556460976600647,2009
439,Uruguay,858,URY,2009,56,71.0846176147461,***,2009,***,2009,***,2009,***,2009,0.0,2009,1.0,2009,-0.6931471824645996,2009,4.023679733276367,2009,-4.2985358238220215,2009,2.6173958778381348,2009,1.9058806896209717,2009
440,United States,840,USA,2009,48,72.037109375,***,2009,***,2009,***,2009,***,2009,0.0,2009,3.0,2009,0.4394449293613434,2009,2.0436978340148926,2009,-4.2985358238220215,2009,2.468099594116211,2009,1.6045408248901367,2009
441,Venezuela,862,VEN,2009,122,57.47709274291992,***,2009,***,2009,***,2009,***,2009,0.0,2009,3.5,2009,0.18325814604759216,2009,5.383727550506592,2009,-4.2985358238220215,2009,3.284663677215576,2009,3.8903419971466064,2009
442,Vietnam,704,VNM,2009,41,74.13069152832031,***,2009,***,2009,***,2009,***,2009,0.0,2009,2.5,2009,-0.6931471824645996,2009,8.279969215393066,2009,-4.2985358238220215,2009,2.5112762451171875,--,0.3350134789943695,2009
443,Yemen,887,YEM,2009,124,57.119911193847656,***,2009,***,2009,***,2009,***,2009,2.0,2009,4.0,2009,3.291246175765991,2009,4.433843612670898,2009,-4.2985358238220215,2009,2.692122220993042,--,1.4936939477920532,2009
444,South Africa,710,ZAF,2009,121,58.1685905456543,***,2009,***,2009,***,2009,***,2009,0.0,2009,3.0,2009,-0.5545177459716797,2009,2.037506103515625,2009,-4.2985358238220215,2009,2.4765384197235107,2009,3.498913288116455,2009
445,Zambia,894,ZMB,2009,106,60.6104736328125,***,2009,***,2009,***,2009,***,2009,0.0,2009,3.0,2009,-0.6931471824645996,2009,2.7246053218841553,2009,-4.2985358238220215,2009,2.635878562927246,--,1.8455164432525635,2009
446,Zimbabwe,716,ZWE,2009,125,56.48179626464844,***,2009,***,2009,***,2009,***,2009,0.0,2009,3.5,2009,-0.1653357297182083,2009,7.400074005126953,2009,-4.2985358238220215,2009,2.812346935272217,--,2.1311819553375244,2006
447,Afghanistan,4,AFG,2010,146,41.30146026611328,***,2010,***,2010,***,2010,***,2010,3.0,2010,4.5,2010,6.921785831451416,2010,11.601341247558594,2010,4.778070449829102,2010,2.265711545944214,--,1.241711974143982,2010
448,Angola,24,AGO,2010,132,56.01172637939453,***,2011,***,2011,***,2011,***,2011,0.0,2010,3.0,2010,0.0,2010,8.757035255432129,2010,-4.2985358238220215,2010,2.9776105880737305,--,2.3837757110595703,2012
449,Albania,8,ALB,2010,46,72.19795227050781,***,2010,***,2010,***,2011,***,2009,0.0,2010,2.0,2010,-0.6931471824645996,2010,8.53129768371582,2010,-4.2985358238220215,2010,-2.995732307434082,2009,1.3941541910171509,2010
450,United Arab Emirates,784,ARE,2010,14,82.13732147216797,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,-0.6931471824645996,2010,3.9299356937408447,2010,-4.2985358238220215,2010,2.1474971771240234,--,-0.23105686902999878,2010
451,Argentina,32,ARG,2010,64,69.01995086669922,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.0,2010,-0.6931471824645996,2010,2.603571891784668,2010,-4.2985358238220215,2010,2.451004981994629,2010,1.9222092628479004,2010
452,Armenia,51,ARM,2010,65,68.83975219726562,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.5,2010,-0.5545177459716797,2010,8.68626880645752,2010,-4.2985358238220215,2010,1.6486586332321167,2010,0.6363969445228577,2010
453,Australia,36,AUS,2010,22,79.9603271484375,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,-0.6931471824645996,2010,0.5184333324432373,2010,-4.2985358238220215,2010,1.8870697021484375,2010,0.03057132102549076,2010
454,Austria,40,AUT,2010,8,83.46512603759766,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,-0.5545177459716797,2010,0.17871956527233124,2010,-4.2985358238220215,2010,1.7917594909667969,2010,-0.3706028163433075,2010
455,Azerbaijan,31,AZE,2010,100,61.73149871826172,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.0,2010,-0.09400071948766708,2010,7.523089408874512,2010,-4.2985358238220215,2010,0.0,2007,0.7575792670249939,2010
456,Burundi,108,BDI,2010,122,57.903568267822266,***,2009,***,2009,***,2009,***,2009,0.0,2010,3.5,2010,1.8842499256134033,2010,9.092143058776855,2010,-4.2985358238220215,2010,2.8430182933807373,--,1.3239823579788208,2010
457,Belgium,56,BEL,2010,27,78.45266723632812,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,-0.6931471824645996,2010,2.030482769012451,2010,-4.2985358238220215,2010,2.079441547393799,2010,0.5413133502006531,2010
458,Benin,204,BEN,2010,81,65.27434539794922,***,2008,***,2008,***,2008,***,2008,0.0,2010,2.0,2010,-0.6931471824645996,2010,3.838987350463867,2010,-4.2985358238220215,2010,2.725958824157715,--,1.845055341720581,2012
459,Burkina Faso,854,BFA,2010,54,70.55541229248047,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.0,2010,-0.6931471824645996,2010,4.293835639953613,2010,-4.2985358238220215,2010,2.8113503456115723,--,-0.5351611971855164,2010
460,Bangladesh,50,BGD,2010,73,66.97794342041016,***,2010,***,2010,***,2010,***,2010,0.0,2010,4.0,2010,2.1588306427001953,2010,4.193872451782227,2010,-4.2985358238220215,2010,2.1678223609924316,--,0.9703496098518372,2010
461,Bulgaria,100,BGR,2010,47,72.18254852294922,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.0,2010,-0.6931471824645996,2010,5.846486568450928,2010,-4.2985358238220215,2010,2.1747517585754395,2010,0.6878314018249512,2010
462,Bahrain,48,BHR,2010,38,74.2879867553711,***,2010,***,2010,***,2010,***,2010,0.00016732816584408283,--,2.5,2010,-0.5545177459716797,2010,4.233750343322754,2010,-4.2985358238220215,2010,2.0412204265594482,2010,-0.12904304265975952,2010
463,Belarus,112,BLR,2010,68,68.33951568603516,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.5,2010,-0.6931471824645996,2010,6.405498504638672,2010,-4.2985358238220215,2010,2.687847375869751,2009,1.6332721710205078,2010
464,Belize,84,BLZ,2010,88,63.99871063232422,***,2007,***,2007,***,2007,***,2007,0.0012147924862802029,--,2.0,2010,-0.6931471824645996,2010,4.269913196563721,2010,-4.2985358238220215,2010,3.1499500274658203,--,3.732952833175659,2010
465,Bolivia,68,BOL,2010,87,64.12871551513672,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.0,2010,-0.6931471824645996,2010,4.085746765136719,2010,-4.2985358238220215,2010,2.9414780139923096,--,2.3377394676208496,2010
466,Brazil,76,BRA,2010,84,64.7414779663086,***,2010,***,2010,***,2010,***,2010,0.0,2010,4.0,2010,-0.5545177459716797,2010,1.6103729009628296,2010,-4.2985358238220215,2010,3.0819098949432373,2010,3.0985991954803467,2010
467,Botswana,72,BWA,2010,96,62.534481048583984,***,2008,***,2010,***,2010,***,2010,0.0,2010,1.0,2010,-0.6931471824645996,2010,3.2535107135772705,2010,-4.2985358238220215,2010,2.900941848754883,--,2.7334487438201904,2010
468,Central African Republic,140,CAF,2010,149,39.72932052612305,***,2010,***,2010,***,2010,***,2010,3.0,2010,4.5,2010,1.770504355430603,2010,10.521350860595703,2010,2.5335779190063477,2010,2.859945297241211,--,2.6136600971221924,2012
469,Canada,124,CAN,2010,17,81.62025451660156,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.0,2010,-0.6931471824645996,2010,0.9732940196990967,2010,-4.2985358238220215,2010,1.9878743886947632,2010,0.3658270239830017,2010
470,Switzerland,756,CHE,2010,4,84.10449981689453,***,2009,***,2009,***,2009,***,2009,0.0,2010,1.0,2010,-0.6931471824645996,2010,0.8871268630027771,2010,-4.2985358238220215,2010,1.3350011110305786,2010,-0.40937209129333496,2010
471,Chile,152,CHL,2010,52,71.40736389160156,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,-0.6931471824645996,2010,4.230660915374756,2010,-4.2985358238220215,2010,2.4849066734313965,2010,1.1487916707992554,2010
472,China,156,CHN,2010,58,69.67338562011719,***,2010,***,2010,***,2010,***,2010,1.0,2010,4.0,2010,1.9228007793426514,2010,4.927246570587158,2010,-4.2985358238220215,2010,2.583930492401123,--,-0.013937811367213726,2010
473,Ivory Coast,384,CIV,2010,105,60.38523864746094,***,2009,***,2009,***,2009,***,2009,0.0,2010,3.5,2010,0.6437751650810242,2010,7.637350082397461,2010,-4.2985358238220215,2010,2.5884182453155518,--,2.520653486251831,2012
474,Cameroon,120,CMR,2010,109,59.826541900634766,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.5,2010,0.9511486291885376,2010,6.588498115539551,2010,-4.2985358238220215,2010,2.9583027362823486,--,1.2584928274154663,2010
475,Democratic Republic of Congo,180,COD,2010,148,40.078304290771484,***,2009,***,2009,***,2009,***,2009,5.0,2010,5.0,2010,4.932441234588623,2010,8.885902404785156,2010,1.4022612571716309,2010,2.8790884017944336,--,2.6009039878845215,2012
476,Congo,178,COG,2010,111,59.44967269897461,***,2008,***,2008,***,2008,***,2008,0.0,2010,2.0,2010,-0.6931471824645996,2010,8.534194946289062,2010,-4.2985358238220215,2010,2.7018866539001465,--,2.355339765548706,2012
477,Colombia,170,COL,2010,145,41.67966842651367,***,2010,***,2010,***,2010,***,2010,4.0,2010,4.5,2010,4.333832263946533,2010,9.061241149902344,2010,2.2110114097595215,2010,2.6173958778381348,2010,3.4758222103118896,2010
478,Comoros,174,COM,2010,79,65.57511901855469,***,2010,***,2010,***,2010,***,2010,0.0833461731672287,--,1.0,2010,-0.6931471824645996,2010,6.2666239738464355,2010,-4.2985358238220215,2010,2.713466167449951,--,2.08107852935791,2012
479,Costa Rica,188,CRI,2010,66,68.76102447509766,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.0,2010,-0.6931471824645996,2010,4.349543571472168,2010,-4.2985358238220215,2010,2.580216884613037,2010,2.4235239028930664,2010
480,Cyprus,196,CYP,2010,24,79.5303726196289,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,-0.6931471824645996,2010,2.466294765472412,2010,-4.2985358238220215,2010,2.2082743644714355,2010,-0.3217981457710266,2010
481,Czech Republic,203,CZE,2010,30,77.13404846191406,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.0,2010,-0.6931471824645996,2010,4.356703758239746,2010,-4.2985358238220215,2010,2.054123640060425,2010,-0.02433270961046219,2010
482,Germany,276,DEU,2010,6,83.75790405273438,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.0,2010,-0.27725887298583984,2010,0.6958712339401245,2010,-4.2985358238220215,2010,1.4816045761108398,2010,-0.1849437654018402,2010
483,Djibouti,262,DJI,2010,56,70.46334075927734,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.0,2010,-0.6931471824645996,2010,6.5239577293396,2010,-4.2985358238220215,2010,2.2559146881103516,--,1.9488693475723267,2012
484,Denmark,208,DNK,2010,3,84.43128967285156,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.0,2010,-0.6931471824645996,2010,0.48384422063827515,2010,-4.2985358238220215,2010,1.5260562896728516,2010,-0.27888616919517517,2010
485,Dominican Republic,214,DOM,2010,128,57.15647888183594,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.5,2010,-0.6931471824645996,2010,3.213000535964966,2010,-4.2985358238220215,2010,3.1546576023101807,--,3.206743001937866,2010
486,Algeria,12,DZA,2010,80,65.40835571289062,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.0,2010,5.275697708129883,2010,5.223696708679199,2010,1.8793089389801025,2010,2.653715133666992,--,-0.37786513566970825,2010
487,Ecuador,218,ECU,2010,106,60.32694625854492,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.0,2010,-0.6931471824645996,2010,4.0438995361328125,2010,-4.2985358238220215,2010,3.1612467765808105,2010,2.8670694828033447,2010
488,Egypt,818,EGY,2010,70,68.16133880615234,***,2010,***,2010,***,2010,***,2010,0.0,2010,4.0,2010,0.17299947142601013,2010,4.4339399337768555,2010,-4.2985358238220215,2010,2.261763095855713,2010,0.8567131757736206,2010
489,Spain,724,ESP,2010,23,79.77291107177734,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,0.30081549286842346,2010,-0.10343502461910248,2010,-4.2985358238220215,2010,1.5892351865768433,2010,-0.16902929544448853,2010
490,Estonia,233,EST,2010,48,72.15503692626953,***,2009,***,2009,***,2009,***,2009,0.0,2010,1.0,2010,-0.6931471824645996,2010,5.194351673126221,2010,-4.2985358238220215,2010,1.8562979698181152,2010,1.6846749782562256,2010
491,Ethiopia,231,ETH,2010,129,56.78631591796875,***,2012,***,2012,***,2012,***,2012,1.0,2010,3.5,2010,3.148650884628296,2010,6.667311668395996,2010,0.004991807043552399,2010,2.616250991821289,--,2.085977077484131,2012
492,Finland,246,FIN,2010,19,80.77069091796875,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.0,2010,-0.1150728240609169,2010,0.11217031627893448,2010,-4.2985358238220215,2010,1.7404661178588867,2010,0.7791906595230103,2010
493,France,250,FRA,2010,21,79.9650650024414,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,-0.19616584479808807,2010,0.3469781279563904,2010,-4.2985358238220215,2010,1.8245493173599243,2010,0.23022152483463287,2010
494,Gabon,266,GAB,2010,124,57.62202835083008,***,2011,***,2011,***,2011,***,2011,0.01958085410296917,--,2.0,2010,-0.6931471824645996,2010,4.672906875610352,2010,-4.2985358238220215,2010,2.6570818424224854,--,2.241772174835205,2012
495,United Kingdom,826,GBR,2010,18,81.34181213378906,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.0,2010,0.08109302818775177,2010,0.8910185694694519,2010,-4.2985358238220215,2010,1.193922519683838,2010,0.19327616691589355,2010
496,Georgia,268,GEO,2010,83,64.81829071044922,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.5,2010,1.2953944206237793,2010,7.904754638671875,2010,-4.2985358238220215,2010,1.2527629137039185,2010,1.4494963884353638,2010
497,Ghana,288,GHA,2010,85,64.47409057617188,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.0,2010,-0.6931471824645996,2010,6.722380638122559,2010,-4.2985358238220215,2010,2.7201967239379883,--,0.5534717440605164,2010
498,Guinea,324,GIN,2010,130,56.6195182800293,***,2011,***,2011,***,2011,***,2011,0.0,2010,3.0,2010,-0.6931471824645996,2010,6.992388725280762,2010,-4.2985358238220215,2010,2.7786920070648193,--,2.2002806663513184,2012
499,Greece,300,GRC,2010,33,75.82059478759766,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.0,2010,-0.13862943649291992,2010,1.5229597091674805,2010,-4.2985358238220215,2010,2.4595887660980225,2010,0.46005338430404663,2010
500,Guatemala,320,GTM,2010,121,58.032291412353516,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.0,2010,-0.2326301634311676,2010,5.954490661621094,2010,-4.2985358238220215,2010,2.116255521774292,2010,3.7270779609680176,2010
501,Guyana,328,GUY,2010,82,65.1617202758789,***,2007,***,2007,***,2007,***,2007,0.008668450638651848,--,1.5,2010,0.5695624351501465,2010,6.90194845199585,2010,-4.2985358238220215,2010,2.660259485244751,2010,2.879695415496826,2010
502,Hong Kong,344,HKG,2010,5,83.89103698730469,***,2010,***,2010,***,2010,***,2010,0.03646807745099068,--,2.0,--,-0.6931471824645996,2010,0.8838520050048828,2010,-4.2985358238220215,2010,0.5306282639503479,2010,-0.7001957297325134,2010
503,Honduras,340,HND,2010,123,57.82136917114258,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.0,2010,-0.41588830947875977,2010,5.1562371253967285,2010,-4.2985358238220215,2010,2.7011544704437256,--,4.404574871063232,2010
504,Croatia,191,HRV,2010,36,75.54922485351562,***,2010,***,2010,***,2011,***,2009,0.0,2010,1.0,2010,-0.6931471824645996,2010,9.609663963317871,2010,-4.2985358238220215,2010,2.292534828186035,2010,0.35712966322898865,2010
505,Hungary,348,HUN,2010,39,74.07184600830078,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,-0.41588830947875977,2010,4.96842098236084,2010,-4.2985358238220215,2010,2.116255521774292,2010,0.48711779713630676,2010
506,Indonesia,360,IDN,2010,32,75.84593200683594,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.0,2010,0.4840736389160156,2010,4.247257709503174,2010,-4.2985358238220215,2010,2.1847264766693115,--,-0.8219031095504761,2010
507,India,356,IND,2010,140,49.3036003112793,***,2010,***,2010,***,2010,***,2010,7.0,2010,4.0,2010,6.60761022567749,2010,2.6696410179138184,2010,-0.179226815700531,2010,2.4548685550689697,--,1.2551805973052979,2010
508,Ireland,372,IRL,2010,13,82.14051818847656,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.0,2010,-0.5545177459716797,2010,0.5620849132537842,2010,-4.2985358238220215,2010,1.3862943649291992,2010,0.17086419463157654,2010
509,Iran,364,IRN,2010,134,55.56321716308594,***,2008,***,2008,***,2008,***,2008,0.0,2010,4.0,2010,3.925398826599121,2010,6.831345081329346,2010,-0.003418081672862172,2010,2.7923338413238525,--,1.562819242477417,2012
510,Iraq,368,IRQ,2010,139,50.75421142578125,***,2010,***,2010,***,2010,***,2010,0.0,2010,4.5,2010,8.130393028259277,2010,10.906707763671875,2010,3.6426968574523926,2010,2.4037020206451416,--,2.109666347503662,2010
511,Iceland,352,ISL,2010,9,82.77259826660156,***,2008,***,2008,***,2008,***,2008,7.140824820339731e-09,--,1.0,2010,-0.6931471824645996,2010,2.531869411468506,2010,-4.2985358238220215,2010,1.2596100568771362,--,-0.46386608481407166,2010
512,Israel,376,ISR,2010,69,68.1834945678711,***,2010,***,2010,***,2010,***,2010,2.0,2010,1.5,2010,2.3105061054229736,2010,5.139639854431152,2010,1.2645881175994873,2010,1.6486586332321167,2010,0.669920027256012,2010
513,Italy,380,ITA,2010,26,79.36587524414062,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.0,2010,-0.6931471824645996,2010,-0.17020539939403534,2010,-4.2985358238220215,2010,1.9169225692749023,2010,-0.13438841700553894,2010
514,Jamaica,388,JAM,2010,120,58.079864501953125,***,2011,***,2011,***,2011,***,2011,0.0,2010,4.0,2010,-0.6931471824645996,2010,5.973342418670654,2010,-4.2985358238220215,2010,1.3350011110305786,2010,3.9627015590667725,2010
515,Jordan,400,JOR,2010,41,73.89019012451172,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.5,2010,-0.41588830947875977,2010,5.921064853668213,2010,-4.2985358238220215,2010,2.916118860244751,--,0.5862191915512085,2010
516,Japan,392,JPN,2010,7,83.62261962890625,***,2010,***,2010,***,2010,***,2010,0.0,2010,1.5,2010,-0.6931471824645996,2010,0.17130352556705475,2010,-4.2985358238220215,2010,1.3609765768051147,2010,-1.0075091123580933,2010
517,Kazakhstan,398,KAZ,2010,78,65.6810531616211,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.0,2010,-0.41588830947875977,2010,5.405050754547119,2010,-4.2985358238220215,2010,3.0056827068328857,2010,2.27384090423584,2010
518,Kenya,404,KEN,2010,118,58.301246643066406,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.5,2010,2.585726261138916,2010,5.362696170806885,2010,-4.2985358238220215,2010,2.8023695945739746,--,1.6998447179794312,2010
519,Kyrgyzstan,417,KGZ,2010,125,57.30803680419922,***,2010,***,2010,***,2010,***,2010,2.0,2010,4.0,2010,-0.5545177459716797,2010,6.221941947937012,2010,-4.2985358238220215,2010,2.867898941040039,2010,3.0005531311035156,2010
520,Cambodia,116,KHM,2010,99,61.85431671142578,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.0,2010,-0.5545177459716797,2010,7.035082817077637,2010,-4.2985358238220215,2010,2.5485639572143555,--,0.8347433805465698,2010
521,South Korea,410,KOR,2010,35,75.72550964355469,***,2010,***,2010,***,2010,***,2010,0.0,2010,3.0,2010,-0.6931471824645996,2010,2.4714515209198,2010,-4.2985358238220215,2010,2.4595887660980225,2010,-0.12947799265384674,2011
522,Kuwait,414,KWT,2010,31,76.2736587524414,***,2010,***,2010,***,--,***,2009,0.0,2010,2.0,2010,-0.6931471824645996,2010,5.777440071105957,2010,-4.2985358238220215,2010,2.5336968898773193,2010,0.6959577798843384,2010
523,Laos,418,LAO,2010,63,69.19466400146484,***,2008,***,2008,***,2008,***,2008,0.0,2010,2.0,2010,-0.6931471824645996,2010,7.203385353088379,2010,-4.2985358238220215,2010,2.3787338733673096,--,1.9788343906402588,2012
524,Lebanon,422,LBN,2010,71,68.05726623535156,***,2010,***,2010,***,2010,***,2010,0.0,2010,2.5,2010,2.93119478225708,2010,8.204903602600098,2010,-4.2985358238220215,2010,2.5934696197509766,--,1.1851160526275635,2010
